label,prediction
0,0.019676148502247266
1,0.9979529585477066
1,0.15745632769693563
1,0.9936546368990344
0,1.0723432463469316e-05
0,0.02330268470831845
0,0.04976245443163149
0,0.02105947380040122
0,3.01040487001009e-05
1,0.9523854537551969
1,0.9999352270066578
0,0.000229718887853292
0,0.04440651325249464
0,0.11800561652216326
1,0.999999892314333
0,0.011786786402746509
1,0.8509643134348078
0,3.181065303034694e-06
1,0.980373689442789
0,0.5700916171997018
0,1.3064271710840607e-06
0,0.0049981564086123385
0,0.004129852828305308
0,0.21000401734794594
1,0.9994848630548356
0,0.400055903324736
0,0.0007360296018605002
0,7.429762871712217e-05
1,0.40302408764232706
0,7.659104365568371e-05
0,0.05229460773245629
0,0.01809353427588119
0,0.09040514601775201
0,0.5718085700256537
0,0.06055557496359637
0,0.09268035000250993
1,0.96148953989244
1,0.03850438522755916
1,0.9993265102357873
0,0.9910541941667754
0,0.019550119396605767
0,0.039228160413248545
0,0.9975697869035254
1,0.4593595113288495
1,0.9860767281461005
1,0.6280839286079267
1,0.9919612422926969
0,0.010870930143250293
1,0.9999902646070713
0,0.0005587928526198523
1,0.9998795305064911
1,0.5394917770849021
0,0.00833902344300569
0,0.008041087934375666
0,0.8519114284639204
1,0.9103397031704934
1,0.15882400841595187
1,0.9785516229828707
1,0.13546528865818916
0,0.00013689009464593104
1,0.9998680110796465
1,0.9982501063419789
0,0.03370457671243482
0,0.0003979973327135438
0,0.006857641042671172
0,0.521013272848202
1,0.9999998563118364
0,0.000344361285394258
1,0.0026145426961888987
1,0.9999203002550905
1,0.38617911601434957
1,0.9520011070721613
0,0.029625211397253895
1,0.9999996400150636
1,0.921061357814144
0,0.0002696102631764104
0,0.005978197546150319
0,0.7260339948991895
1,0.9999938230878219
0,0.09168126965646846
0,0.0017071113441116475
0,0.8984372875445793
1,0.9966418750490894
1,0.99881306671632
0,0.005467373766240619
1,0.2608041367364739
1,0.9999957470714156
0,0.001385720024687205
1,0.9983254791962365
0,2.1843412056519223e-05
0,0.0002713845840850301
0,0.0021555175993284775
0,0.8840219401050649
0,0.03611773470561009
0,0.00030545671478393675
1,0.14693796685245092
1,0.9999769875389374
0,0.0028214672188525292
1,0.5603607807470329
0,0.005708969071315698
1,0.42446014599862425
0,0.3536055798835112
0,0.02034601776888171
0,0.9242878840189055
1,0.999988406941715
0,8.208903874356895e-05
0,0.001827586439585546
0,1.6028177407348018e-05
1,0.9992883813118407
1,0.9998248443422628
0,0.021483776489142438
0,0.004711632710043036
0,0.0001796996236347934
0,0.044018467697778375
0,0.0001601382361167707
0,0.021985291472956928
1,0.7214138467319113
0,0.08739665080921996
1,0.9999998472758391
0,0.00019304077917542474
1,0.05766174732889901
1,0.9890616262420681
1,0.6994793468763372
0,0.011277404893321172
0,0.08183629394371777
0,0.0034280642031652674
1,0.8411308397395836
1,0.9696766663631238
1,0.9892855341860893
0,0.000510511216578359
0,8.341945940830339e-07
1,0.9999993568280232
1,0.9999505199469774
1,0.6373761834662462
1,0.9999930951402842
1,0.9999991853916596
1,0.9999998530386792
0,0.0008974956349704271
0,0.00021476453362717757
1,0.9999762424342915
1,0.9993282759934627
0,0.5113106680165321
1,0.9997574355175426
1,0.965599345091959
0,0.0014994823166152183
1,0.08316148423262448
1,0.027756764734566636
1,0.9995451578252423
0,0.980862753574188
1,0.9999999994947606
1,0.999995004715302
1,0.9995911504421465
0,0.9459428652899687
1,0.9999870564456983
0,0.0003195219633270912
1,0.043202873290113956
1,0.9873855607344826
0,0.02391887051744663
1,0.9150596750359491
0,0.0008456806127939771
0,0.020520263328463132
0,0.02562700315940346
0,0.029587795467179833
0,0.06772229136429282
1,0.9997224129410663
0,0.0011064841556518278
0,0.9592525622749255
1,0.9974439936365769
0,0.012390570063033571
0,0.9694760398354098
0,0.10134691957299341
1,0.999906366207549
0,0.04478516333544636
0,0.03491700882101662
1,0.9998873552121119
1,0.9811578271421109
0,0.8710025871707373
1,0.700108936006816
1,0.9997523184082561
0,0.02893018373627266
1,0.9917958104515837
1,0.9999967922928793
1,0.9945359460621004
1,0.9992421194946493
1,0.9084389816365452
0,0.08041344772679491
0,0.0048255882637867
0,0.00030404213235133467
0,0.11915310845412506
1,0.19391971371236996
1,0.9997516861260454
1,0.8082402341476109
1,0.0011812497902350453
0,7.382467085263968e-06
1,0.9999983084646349
1,0.9947516121125622
1,0.985282274257949
0,0.1764977262237143
1,0.9999873873194295
0,0.038191440595441654
1,0.0011864861625296784
1,0.9999021765997611
1,0.5871725303944837
0,0.0005424463872366264
0,0.0008878585342435444
0,0.8786988367778776
1,0.07729714480792772
0,0.08881830425818608
1,0.9970985425819147
0,0.7398808521923235
1,0.9768362503654581
1,0.9984246693089647
0,0.00016529459513480889
0,1.5189968080305451e-06
0,0.0035434565767164176
0,0.3161040342310211
1,0.9998648133570291
0,0.0001522339748703402
1,0.9974075754490886
1,0.9843454850782098
1,0.991069002361331
0,0.027492208063163374
0,0.0026105414330658003
1,0.9066302690814876
0,0.0011734005154218179
1,0.9964601708186043
0,0.023521998292699058
1,0.9980301672490611
1,0.999724865972019
1,0.5545751967265525
1,0.9999912295505456
0,0.008048282114867744
1,0.695066384224699
0,0.0048110138503218835
1,0.987278467912983
1,0.5676785169178512
0,0.006697382259190699
1,0.9995656548539338
0,0.007156657439958743
0,0.015546034579826814
0,0.9914010196626689
1,0.9904745627370866
0,0.15899524657391945
1,0.9997218508994015
0,0.026709274869634547
1,0.9999966647168407
1,0.03901751904867405
0,0.3232957009850391
0,0.0008548510040299513
1,0.9686530490124736
1,0.9995275345889845
0,0.00021912986435159725
1,0.7438661198774302
1,0.8706103804543893
0,0.00046645487020031154
0,0.00036082805209332314
1,0.16352691235624936
1,0.9995624263544667
1,0.9999999308362076
0,1.4285777562669526e-05
0,0.06277240413806251
1,0.9999998869120071
0,0.011330656247176744
0,1.697486870943665e-06
1,0.9990027777291606
0,0.18355576477550511
0,0.4032568474036306
