label,prediction
1,0.5000155069758067
1,0.5000018781041211
1,0.49999316319987525
1,0.49997960908946754
0,0.49999182853965307
0,0.499991315351034
0,0.5000003190985908
0,0.499999862114528
1,0.4999794016086515
1,0.49998876346879867
1,0.49999752192767066
0,0.49999929506723506
1,0.5000559602637412
0,0.4999957827494233
0,0.5000047033045812
0,0.4999897735092264
1,0.49999907979803404
0,0.49998737285438344
0,0.4999859955086535
0,0.5000165148573684
1,0.5000011048365928
0,0.5000014948892392
1,0.5000671383335281
1,0.49998564753236524
1,0.4999934785031773
0,0.4999929554955094
1,0.5000025182246063
1,0.4999901318093627
0,0.4999891762860758
1,0.4999935536288416
0,0.4999999416311726
0,0.4999968255584423
0,0.5000013022696352
0,0.5000063905438705
1,0.499993879610184
1,0.500006636692489
1,0.4999939755865353
0,0.4999946755778999
0,0.4999969283947919
0,0.5000036130990794
0,0.4999769952983858
0,0.49999677128615727
0,0.5000244024157919
0,0.4999844152602863
0,0.5000371593612335
1,0.4999845328932143
0,0.4999919607944141
1,0.4999961283416142
1,0.4999981338468107
1,0.4999878731037713
1,0.499981743382615
1,0.5000231675133849
1,0.5000210312830315
1,0.5000178699902026
0,0.5000338950578896
1,0.4999780794145647
0,0.500002799531308
0,0.5000128710590995
0,0.4999860953985417
1,0.4999748822890736
1,0.499996858082812
1,0.4999978824102101
1,0.5000109573902558
1,0.5000319202699941
1,0.5000034490174404
0,0.4999898013586145
0,0.4999852389430615
0,0.4999953670502229
0,0.49999047414027586
1,0.5000008430340659
0,0.499980917718301
0,0.4999574111349228
0,0.5000129802960175
1,0.5000188977027252
0,0.500015368243736
0,0.4999901990189828
0,0.5000013754218895
0,0.49999487982113183
0,0.4999731281691981
0,0.4999775240640169
1,0.4999892015882027
0,0.499983865195577
0,0.49999060298682363
1,0.49998127810933385
1,0.4999959842480199
0,0.49998675544648286
1,0.49999825636839096
0,0.4999833106641694
1,0.4999967192291637
1,0.5000386183914087
0,0.49998375118600696
1,0.49998259333697115
1,0.4999960238585824
0,0.49999490009794306
0,0.5000251045777063
0,0.49999529954365285
1,0.4999985324440295
