null,0,1,label,selection
"Consider the following example: '''  Phantasm III: Lord of the Dead is a 1994 horror film and the second sequel to Phantasm also written and directed by Don Coscarelli. The film stars Angus Scrimm as the Tall Man Reggie Bannister and A. Michael Baldwin. It is followed by Phantasm IV: Oblivion. '''
Choice 1: athlete. Choice 2: film.Between choice 1 and choice 2, what is the topic of this example?","Consider the following example: '''  Phantasm III: Lord of the Dead is a 1994 horror film and the second sequel to Phantasm also written and directed by Don Coscarelli. The film stars Angus Scrimm as the Tall Man Reggie Bannister and A. Michael Baldwin. It is followed by Phantasm IV: Oblivion. '''
Choice 1: athlete. Choice 2: film.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 1","Consider the following example: '''  Phantasm III: Lord of the Dead is a 1994 horror film and the second sequel to Phantasm also written and directed by Don Coscarelli. The film stars Angus Scrimm as the Tall Man Reggie Bannister and A. Michael Baldwin. It is followed by Phantasm IV: Oblivion. '''
Choice 1: athlete. Choice 2: film.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 2",1,"['choice 1', 'choice 2']"
"Consider the following example: '''  Mordellistena parasimilaris is a species of beetle in the Mordellistena genus that is in the Mordellidae family. It was described by Ermisch in 1977. '''
Choice 1: village. Choice 2: animal.Between choice 1 and choice 2, what is the topic of this example?","Consider the following example: '''  Mordellistena parasimilaris is a species of beetle in the Mordellistena genus that is in the Mordellidae family. It was described by Ermisch in 1977. '''
Choice 1: village. Choice 2: animal.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 1","Consider the following example: '''  Mordellistena parasimilaris is a species of beetle in the Mordellistena genus that is in the Mordellidae family. It was described by Ermisch in 1977. '''
Choice 1: village. Choice 2: animal.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 2",1,"['choice 1', 'choice 2']"
"Consider the following example: '''  Fellow of the Royal Australian College of Physicians abbreviated as the post-nominal initials FRACP is a recognition of the completion of the prescribed postgraduate specialist training programme in internal adult or internal paediatric medicine of the Royal Australasian College of Physicians. '''
Choice 1: educational institution. Choice 2: album.Between choice 1 and choice 2, what is the topic of this example?","Consider the following example: '''  Fellow of the Royal Australian College of Physicians abbreviated as the post-nominal initials FRACP is a recognition of the completion of the prescribed postgraduate specialist training programme in internal adult or internal paediatric medicine of the Royal Australasian College of Physicians. '''
Choice 1: educational institution. Choice 2: album.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 1","Consider the following example: '''  Fellow of the Royal Australian College of Physicians abbreviated as the post-nominal initials FRACP is a recognition of the completion of the prescribed postgraduate specialist training programme in internal adult or internal paediatric medicine of the Royal Australasian College of Physicians. '''
Choice 1: educational institution. Choice 2: album.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 2",0,"['choice 1', 'choice 2']"
"Consider the following example: '''  The National Technological University – Haedo Regional Faculty (Castilian:Universidad Tecnológica Nacional - Facultad Regional Haedo (UTN-FRH)) is an affiliate of the Universidad Tecnológica Nacional the leading institution of its type in Argentina. Located in Haedo a western suburb of Buenos Aires it was established in 1967 and offers academic degrees in the following subjects: Aeronautical Engineering Electronic Engineering Industrial Engineering Mechanical Engineering '''
Choice 1: film. Choice 2: educational institution.Between choice 1 and choice 2, what is the topic of this example?","Consider the following example: '''  The National Technological University – Haedo Regional Faculty (Castilian:Universidad Tecnológica Nacional - Facultad Regional Haedo (UTN-FRH)) is an affiliate of the Universidad Tecnológica Nacional the leading institution of its type in Argentina. Located in Haedo a western suburb of Buenos Aires it was established in 1967 and offers academic degrees in the following subjects: Aeronautical Engineering Electronic Engineering Industrial Engineering Mechanical Engineering '''
Choice 1: film. Choice 2: educational institution.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 1","Consider the following example: '''  The National Technological University – Haedo Regional Faculty (Castilian:Universidad Tecnológica Nacional - Facultad Regional Haedo (UTN-FRH)) is an affiliate of the Universidad Tecnológica Nacional the leading institution of its type in Argentina. Located in Haedo a western suburb of Buenos Aires it was established in 1967 and offers academic degrees in the following subjects: Aeronautical Engineering Electronic Engineering Industrial Engineering Mechanical Engineering '''
Choice 1: film. Choice 2: educational institution.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 2",1,"['choice 1', 'choice 2']"
"Consider the following example: '''  Protocollyris is a genus of beetles in the family Carabidae containing the following species: Protocollyris antennalis (Horn 1909) Protocollyris brevilabris (Horn 1893) Protocollyris bryanti Mandl 1975 Protocollyris faceta Naviaux & Cassola 2005 Protocollyris festiva Naviaux 2008 Protocollyris fragilis Naviaux 2004 Protocollyris grossepunctata (Horn 1935) Protocollyris longiceps Mandl 1975 Protocollyris mindanaoensis (Mandl 1974) Protocollyris montana Naviaux 2008 Protocollyris nilgiriensis Naviaux 2003 Protocollyris okajimai Mandl 1982 Protocollyris pacholatkoi Naviaux 2003 Protocollyris philippinensis (Mandl 1974) Protocollyris planifrons (Horn 1905) Protocollyris probsti Naviaux 1994 Protocollyris sauteri (Horn 1912) ↑ '''
Choice 1: animal. Choice 2: mean of transportation.Between choice 1 and choice 2, what is the topic of this example?","Consider the following example: '''  Protocollyris is a genus of beetles in the family Carabidae containing the following species: Protocollyris antennalis (Horn 1909) Protocollyris brevilabris (Horn 1893) Protocollyris bryanti Mandl 1975 Protocollyris faceta Naviaux & Cassola 2005 Protocollyris festiva Naviaux 2008 Protocollyris fragilis Naviaux 2004 Protocollyris grossepunctata (Horn 1935) Protocollyris longiceps Mandl 1975 Protocollyris mindanaoensis (Mandl 1974) Protocollyris montana Naviaux 2008 Protocollyris nilgiriensis Naviaux 2003 Protocollyris okajimai Mandl 1982 Protocollyris pacholatkoi Naviaux 2003 Protocollyris philippinensis (Mandl 1974) Protocollyris planifrons (Horn 1905) Protocollyris probsti Naviaux 1994 Protocollyris sauteri (Horn 1912) ↑ '''
Choice 1: animal. Choice 2: mean of transportation.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 1","Consider the following example: '''  Protocollyris is a genus of beetles in the family Carabidae containing the following species: Protocollyris antennalis (Horn 1909) Protocollyris brevilabris (Horn 1893) Protocollyris bryanti Mandl 1975 Protocollyris faceta Naviaux & Cassola 2005 Protocollyris festiva Naviaux 2008 Protocollyris fragilis Naviaux 2004 Protocollyris grossepunctata (Horn 1935) Protocollyris longiceps Mandl 1975 Protocollyris mindanaoensis (Mandl 1974) Protocollyris montana Naviaux 2008 Protocollyris nilgiriensis Naviaux 2003 Protocollyris okajimai Mandl 1982 Protocollyris pacholatkoi Naviaux 2003 Protocollyris philippinensis (Mandl 1974) Protocollyris planifrons (Horn 1905) Protocollyris probsti Naviaux 1994 Protocollyris sauteri (Horn 1912) ↑ '''
Choice 1: animal. Choice 2: mean of transportation.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 2",0,"['choice 1', 'choice 2']"
"Consider the following example: '''  The Edge is a 1997 American survival drama film directed by Lee Tamahori and starring Anthony Hopkins and Alec Baldwin. Bart the Bear a trained Kodiak Bear known for appearances in several Hollywood movies also appears in the film as a vicious grizzly; this was one of his last film roles. '''
Choice 1: village. Choice 2: film.Between choice 1 and choice 2, what is the topic of this example?","Consider the following example: '''  The Edge is a 1997 American survival drama film directed by Lee Tamahori and starring Anthony Hopkins and Alec Baldwin. Bart the Bear a trained Kodiak Bear known for appearances in several Hollywood movies also appears in the film as a vicious grizzly; this was one of his last film roles. '''
Choice 1: village. Choice 2: film.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 1","Consider the following example: '''  The Edge is a 1997 American survival drama film directed by Lee Tamahori and starring Anthony Hopkins and Alec Baldwin. Bart the Bear a trained Kodiak Bear known for appearances in several Hollywood movies also appears in the film as a vicious grizzly; this was one of his last film roles. '''
Choice 1: village. Choice 2: film.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 2",1,"['choice 1', 'choice 2']"
"Consider the following example: '''  Leroy Holt (born March 16 1967 in Carson California) is a former American football fullback from the University of Southern California. '''
Choice 1: athlete. Choice 2: artist.Between choice 1 and choice 2, what is the topic of this example?","Consider the following example: '''  Leroy Holt (born March 16 1967 in Carson California) is a former American football fullback from the University of Southern California. '''
Choice 1: athlete. Choice 2: artist.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 1","Consider the following example: '''  Leroy Holt (born March 16 1967 in Carson California) is a former American football fullback from the University of Southern California. '''
Choice 1: athlete. Choice 2: artist.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 2",0,"['choice 1', 'choice 2']"
"Consider the following example: '''  Arthur Alexander (May 10 1940 – June 9 1993) was an American country songwriter and soul singer. Jason Ankeny music critic for Allmusic said Alexander was a country-soul pioneer and that though largely unknown his music is the stuff of genius a poignant and deeply intimate body of work on par with the best of his contemporaries. Alexander wrote songs publicized by such stars as the Beatles the Rolling Stones Otis Redding Tina Turner and Jerry Lee Lewis. '''
Choice 1: mean of transportation. Choice 2: artist.Between choice 1 and choice 2, what is the topic of this example?","Consider the following example: '''  Arthur Alexander (May 10 1940 – June 9 1993) was an American country songwriter and soul singer. Jason Ankeny music critic for Allmusic said Alexander was a country-soul pioneer and that though largely unknown his music is the stuff of genius a poignant and deeply intimate body of work on par with the best of his contemporaries. Alexander wrote songs publicized by such stars as the Beatles the Rolling Stones Otis Redding Tina Turner and Jerry Lee Lewis. '''
Choice 1: mean of transportation. Choice 2: artist.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 1","Consider the following example: '''  Arthur Alexander (May 10 1940 – June 9 1993) was an American country songwriter and soul singer. Jason Ankeny music critic for Allmusic said Alexander was a country-soul pioneer and that though largely unknown his music is the stuff of genius a poignant and deeply intimate body of work on par with the best of his contemporaries. Alexander wrote songs publicized by such stars as the Beatles the Rolling Stones Otis Redding Tina Turner and Jerry Lee Lewis. '''
Choice 1: mean of transportation. Choice 2: artist.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 2",1,"['choice 1', 'choice 2']"
"Consider the following example: '''  HMAS Wilcannia (FYP2 WN) was a 1049-ton anti-submarine and patrol vessel of the Royal Australian Navy (RAN).Wyrallah was built in 1934 by Burmeister & Wain Copenhagen as a cargo passenger motor vessel for the North Coast Steam Navigation Company.She plied the Richmond River to Sydney run. At the start of World War II Wyrallah was requisitioned and was commissioned into the RAN as an anti-submarine vessel on 2 September 1940. '''
Choice 1: mean of transportation. Choice 2: animal.Between choice 1 and choice 2, what is the topic of this example?","Consider the following example: '''  HMAS Wilcannia (FYP2 WN) was a 1049-ton anti-submarine and patrol vessel of the Royal Australian Navy (RAN).Wyrallah was built in 1934 by Burmeister & Wain Copenhagen as a cargo passenger motor vessel for the North Coast Steam Navigation Company.She plied the Richmond River to Sydney run. At the start of World War II Wyrallah was requisitioned and was commissioned into the RAN as an anti-submarine vessel on 2 September 1940. '''
Choice 1: mean of transportation. Choice 2: animal.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 1","Consider the following example: '''  HMAS Wilcannia (FYP2 WN) was a 1049-ton anti-submarine and patrol vessel of the Royal Australian Navy (RAN).Wyrallah was built in 1934 by Burmeister & Wain Copenhagen as a cargo passenger motor vessel for the North Coast Steam Navigation Company.She plied the Richmond River to Sydney run. At the start of World War II Wyrallah was requisitioned and was commissioned into the RAN as an anti-submarine vessel on 2 September 1940. '''
Choice 1: mean of transportation. Choice 2: animal.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 2",0,"['choice 1', 'choice 2']"
"Consider the following example: '''  The Adoni Arts and Science College is a private aided college in Adoni Kurnool District Andhra Pradesh India. '''
Choice 1: educational institution. Choice 2: building.Between choice 1 and choice 2, what is the topic of this example?","Consider the following example: '''  The Adoni Arts and Science College is a private aided college in Adoni Kurnool District Andhra Pradesh India. '''
Choice 1: educational institution. Choice 2: building.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 1","Consider the following example: '''  The Adoni Arts and Science College is a private aided college in Adoni Kurnool District Andhra Pradesh India. '''
Choice 1: educational institution. Choice 2: building.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 2",0,"['choice 1', 'choice 2']"
"Consider the following example: '''  Euphorbia ankaranae is a species of plant in the Euphorbiaceae family. It is endemic to Madagascar. Its natural habitat is rocky areas. It is threatened by habitat loss. '''
Choice 1: plant. Choice 2: village.Between choice 1 and choice 2, what is the topic of this example?","Consider the following example: '''  Euphorbia ankaranae is a species of plant in the Euphorbiaceae family. It is endemic to Madagascar. Its natural habitat is rocky areas. It is threatened by habitat loss. '''
Choice 1: plant. Choice 2: village.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 1","Consider the following example: '''  Euphorbia ankaranae is a species of plant in the Euphorbiaceae family. It is endemic to Madagascar. Its natural habitat is rocky areas. It is threatened by habitat loss. '''
Choice 1: plant. Choice 2: village.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 2",0,"['choice 1', 'choice 2']"
"Consider the following example: '''  The Horns of Elfland is a 1997 fantasy anthology edited by Ellen Kushner Delia Sherman and Donald G. Keller. '''
Choice 1: educational institution. Choice 2: written work.Between choice 1 and choice 2, what is the topic of this example?","Consider the following example: '''  The Horns of Elfland is a 1997 fantasy anthology edited by Ellen Kushner Delia Sherman and Donald G. Keller. '''
Choice 1: educational institution. Choice 2: written work.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 1","Consider the following example: '''  The Horns of Elfland is a 1997 fantasy anthology edited by Ellen Kushner Delia Sherman and Donald G. Keller. '''
Choice 1: educational institution. Choice 2: written work.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 2",1,"['choice 1', 'choice 2']"
"Consider the following example: '''  Duckhorn Vineyards is a boutique winery in St. Helena California specializing in premium Merlot wines. '''
Choice 1: film. Choice 2: company.Between choice 1 and choice 2, what is the topic of this example?","Consider the following example: '''  Duckhorn Vineyards is a boutique winery in St. Helena California specializing in premium Merlot wines. '''
Choice 1: film. Choice 2: company.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 1","Consider the following example: '''  Duckhorn Vineyards is a boutique winery in St. Helena California specializing in premium Merlot wines. '''
Choice 1: film. Choice 2: company.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 2",1,"['choice 1', 'choice 2']"
"Consider the following example: '''  The MEKO 360 is a class of five destroyers built in Germany for the Argentine and Nigerian Navies. The 360 was the first ship of the MEKO family of vessels built by Blohm und Voss. '''
Choice 1: educational institution. Choice 2: mean of transportation.Between choice 1 and choice 2, what is the topic of this example?","Consider the following example: '''  The MEKO 360 is a class of five destroyers built in Germany for the Argentine and Nigerian Navies. The 360 was the first ship of the MEKO family of vessels built by Blohm und Voss. '''
Choice 1: educational institution. Choice 2: mean of transportation.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 1","Consider the following example: '''  The MEKO 360 is a class of five destroyers built in Germany for the Argentine and Nigerian Navies. The 360 was the first ship of the MEKO family of vessels built by Blohm und Voss. '''
Choice 1: educational institution. Choice 2: mean of transportation.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 2",1,"['choice 1', 'choice 2']"
"Consider the following example: '''  A Night at Birdland Vol. 2 is a 1954 release by jazz drummer Art Blakey. It was first released by Blue Note Records as BLP 5038 (10) and two years later as BLP 1521 (12) incorporating material from the third 10 release. '''
Choice 1: plant. Choice 2: album.Between choice 1 and choice 2, what is the topic of this example?","Consider the following example: '''  A Night at Birdland Vol. 2 is a 1954 release by jazz drummer Art Blakey. It was first released by Blue Note Records as BLP 5038 (10) and two years later as BLP 1521 (12) incorporating material from the third 10 release. '''
Choice 1: plant. Choice 2: album.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 1","Consider the following example: '''  A Night at Birdland Vol. 2 is a 1954 release by jazz drummer Art Blakey. It was first released by Blue Note Records as BLP 5038 (10) and two years later as BLP 1521 (12) incorporating material from the third 10 release. '''
Choice 1: plant. Choice 2: album.Between choice 1 and choice 2, what is the topic of this example?</s></s>choice 2",1,"['choice 1', 'choice 2']"
